Ramo_Desc	Apertura_Canal_Desc	Apertura_Amparo_Desc	Agrupacion_Reservas	Fecha_Registro	Expuestos	Vigentes
181 - MASVIDA	Resto	RESTO	181	2016-12-01	32243.903204	34023
181 - MASVIDA	Resto	RESTO	181	2017-01-01	32217.257989	34150
181 - MASVIDA	Resto	RESTO	181	2017-02-01	32437.285541	34104
181 - MASVIDA	Resto	RESTO	181	2017-03-01	32543.06445	34703
181 - MASVIDA	Resto	RESTO	181	2017-04-01	32683.599844	34317
181 - MASVIDA	Resto	RESTO	181	2017-05-01	32489.580607	34048
181 - MASVIDA	Resto	RESTO	181	2017-06-01	32260.199911	33359
181 - MASVIDA	Resto	RESTO	181	2017-07-01	32090.096755	33231
181 - MASVIDA	Resto	RESTO	181	2017-08-01	32064.870925	33476
181 - MASVIDA	Resto	RESTO	181	2017-09-01	32118.633226	33536
181 - MASVIDA	Resto	RESTO	181	2017-10-01	32249.354722	33805
181 - MASVIDA	Resto	RESTO	181	2017-11-01	32808.966555	34643
181 - MASVIDA	Resto	RESTO	181	2017-12-01	33514.709647	35307
181 - MASVIDA	Resto	RESTO	181	2018-01-01	33549.161147	35677
181 - MASVIDA	Resto	RESTO	181	2018-02-01	34053.821322	35897
181 - MASVIDA	Resto	RESTO	181	2018-03-01	34551.999956	36745
181 - MASVIDA	Resto	RESTO	181	2018-04-01	34833.099749	36932
181 - MASVIDA	Resto	RESTO	181	2018-05-01	34953.483826	37137
181 - MASVIDA	Resto	RESTO	181	2018-06-01	34999.966426	37057
181 - MASVIDA	Resto	RESTO	181	2018-07-01	35097.161139	37381
181 - MASVIDA	Resto	RESTO	181	2018-08-01	35456.709646	37880
181 - MASVIDA	Resto	RESTO	181	2018-09-01	35603.966371	38345
181 - MASVIDA	Resto	RESTO	181	2018-10-01	35841.290236	39120
181 - MASVIDA	Resto	RESTO	181	2018-11-01	35988.766406	38629
181 - MASVIDA	Resto	RESTO	181	2018-12-01	36066.677381	38319
181 - MASVIDA	Resto	RESTO	181	2019-01-01	35850.161196	38610
181 - MASVIDA	Resto	RESTO	181	2019-02-01	36350.214017	39520
181 - MASVIDA	Resto	RESTO	181	2019-03-01	36542.064298	40152
181 - MASVIDA	Resto	RESTO	181	2019-04-01	36859.6996	40328
181 - MASVIDA	Resto	RESTO	181	2019-05-01	37406.387022	41491
181 - MASVIDA	Resto	RESTO	181	2019-06-01	37916.199702	41024
181 - MASVIDA	Resto	RESTO	181	2019-07-01	37900.38694	41611
181 - MASVIDA	Resto	RESTO	181	2019-08-01	38064.161156	41258
181 - MASVIDA	Resto	RESTO	181	2019-09-01	38228.499714	41068
181 - MASVIDA	Resto	RESTO	181	2019-10-01	38628.645111	41616
181 - MASVIDA	Resto	RESTO	181	2019-11-01	38752.599904	40968
181 - MASVIDA	Resto	RESTO	181	2019-12-01	38660.645052	40948
181 - MASVIDA	Resto	RESTO	181	2020-01-01	38206.967716	40028
181 - MASVIDA	Resto	RESTO	181	2020-02-01	37680.62077	39409
181 - MASVIDA	Resto	RESTO	181	2020-03-01	37017.258027	38324
181 - MASVIDA	Resto	RESTO	181	2020-04-01	35775.500013	36687
181 - MASVIDA	Resto	RESTO	181	2020-05-01	34661.516091	35537
181 - MASVIDA	Resto	RESTO	181	2020-06-01	33937.633292	34645
181 - MASVIDA	Resto	RESTO	181	2020-07-01	33247.483889	33895
181 - MASVIDA	Resto	RESTO	181	2020-08-01	32416.387109	32966
181 - MASVIDA	Resto	RESTO	181	2020-09-01	31634.099969	32207
181 - MASVIDA	Resto	RESTO	181	2020-10-01	30914.548403	31488
181 - MASVIDA	Resto	RESTO	181	2020-11-01	30334.333338	30786
181 - MASVIDA	Resto	RESTO	181	2020-12-01	29795.41933	30311
181 - MASVIDA	Resto	RESTO	181	2021-01-01	29225.129041	29568
181 - MASVIDA	Resto	RESTO	181	2021-02-01	28811.642857	29155
181 - MASVIDA	Resto	RESTO	181	2021-03-01	28383.258068	28849
181 - MASVIDA	Resto	RESTO	181	2021-04-01	28049.599978	28410
181 - MASVIDA	Resto	RESTO	181	2021-05-01	27692.774202	28050
181 - MASVIDA	Resto	RESTO	181	2021-06-01	27218.899988	27538
181 - MASVIDA	Resto	RESTO	181	2021-07-01	26929.193543	27307
181 - MASVIDA	Resto	RESTO	181	2021-08-01	26794.967728	27161
181 - MASVIDA	Resto	RESTO	181	2021-09-01	26608.033304	26941
181 - MASVIDA	Resto	RESTO	181	2021-10-01	26453.677415	26813
181 - MASVIDA	Resto	RESTO	181	2021-11-01	26261.166666	26645
181 - MASVIDA	Resto	RESTO	181	2021-12-01	26133.645141	26771
181 - MASVIDA	Resto	RESTO	181	2022-01-01	26240.61291	26529
181 - MASVIDA	Resto	RESTO	181	2022-02-01	26052.321376	26327
181 - MASVIDA	Resto	RESTO	181	2022-03-01	25863.903223	26174
181 - MASVIDA	Resto	RESTO	181	2022-04-01	25677.800005	25918
181 - MASVIDA	Resto	RESTO	181	2022-05-01	25444.258059	25706
181 - MASVIDA	Resto	RESTO	181	2022-06-01	25251.766641	25537
181 - MASVIDA	Resto	RESTO	181	2022-07-01	25070.999987	25368
181 - MASVIDA	Resto	RESTO	181	2022-08-01	24870.8387	25486
181 - MASVIDA	Resto	RESTO	181	2022-09-01	24898.133332	25315
181 - MASVIDA	Resto	RESTO	181	2022-10-01	24836.225811	25212
181 - MASVIDA	Resto	RESTO	181	2022-11-01	24782.999975	25175
181 - MASVIDA	Resto	RESTO	181	2022-12-01	24888.709598	25701
181 - MASVIDA	Resto	RESTO	181	2023-01-01	24945.193557	25234
181 - MASVIDA	Resto	RESTO	181	2023-02-01	24766.035691	25077
181 - MASVIDA	Resto	RESTO	181	2023-03-01	24579.354846	24911
181 - MASVIDA	Resto	RESTO	181	2023-04-01	24425.966634	24776
181 - MASVIDA	Resto	RESTO	181	2023-05-01	24323.677406	24724
181 - MASVIDA	Resto	RESTO	181	2023-06-01	24290.166638	24628
181 - MASVIDA	Resto	RESTO	181	2023-07-01	24159.419338	24474
181 - MASVIDA	Resto	RESTO	181	2023-08-01	24077.064521	24680
181 - MASVIDA	Resto	RESTO	181	2023-09-01	23985.300008	24354
181 - MASVIDA	Resto	RESTO	181	2023-10-01	23876.387107	24149
181 - MASVIDA	Resto	RESTO	181	2023-11-01	23657.233307	24079
181 - MASVIDA	Resto	RESTO	181	2023-12-01	23566.806378	24364
181 - MASVIDA	Resto	RESTO	181	2024-01-01	23493.612885	23801
181 - MASVIDA	Resto	RESTO	181	2024-02-01	23387.206918	23774
181 - MASVIDA	Resto	RESTO	181	2024-03-01	23330.258051	23606
181 - MASVIDA	Resto	RESTO	181	2024-04-01	23229.599969	23831
181 - MASVIDA	Resto	RESTO	181	2024-05-01	23437.419371	23752
181 - MASVIDA	Resto	RESTO	181	2024-06-01	23276.16665	23475
